Campagne;Region;Site;Famille;Variete;Num Parcelle;Code Traçabilité;Date;Qté eau (m3)
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
;;;;;;;;0,0000
